age,education,sex_0,sex_1,hours_per_week,USA_born,label_0,label_1,workclass_Federal-gov,workclass_Local-gov,workclass_Private,workclass_Self-emp-inc,workclass_Self-emp-not-inc,workclass_State-gov,workclass_Without-pay,education_encoded,race_Amer-Indian-Eskimo,race_Asian-Pac-Islander,race_Black,race_Other,race_White
23.0,High-school,0,1,40.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
46.0,Some-college,0,1,40.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0
53.0,Middle-school,0,1,40.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0
54.0,High-school,1,0,30.0,1.0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
48.0,Some-college,0,1,40.0,1.0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0
32.0,Bachelors,1,0,35.0,1.0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0
31.0,Some-college,1,0,60.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0
43.0,Masters,0,1,40.0,1.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0
43.0,High-school,0,1,60.0,1.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
28.0,High-school,0,1,50.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
34.0,High-school,0,1,40.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
25.0,Bachelors,0,1,35.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0
23.0,Some-college,1,0,15.0,1.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0
32.0,Bachelors,1,0,45.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0
37.0,High-school,0,1,40.0,1.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
36.0,High-school,1,0,20.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
27.0,Some-college,1,0,40.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0
29.0,Some-college,0,1,40.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0
42.0,Some-college,0,1,40.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0
24.0,Bachelors,1,0,40.0,1.0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0
22.0,Some-high-school,1,0,38.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0
47.0,Doctorate,0,1,60.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0
43.0,Some-college,1,0,40.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0
56.0,Bachelors,0,1,40.0,1.0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0
54.0,High-school,0,1,50.0,0.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
50.0,High-school,0,1,40.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
29.0,High-school,0,1,45.0,1.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
32.0,Some-college,0,1,65.0,1.0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0
37.0,High-school,0,1,44.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
30.0,Bachelors,0,1,40.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0
30.0,Bachelors,1,0,40.0,1.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0
39.0,High-school,0,1,40.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
23.0,High-school,1,0,40.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
32.0,High-school,0,1,40.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
37.0,Masters,0,1,40.0,1.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0
20.0,High-school,0,1,40.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
33.0,Some-college,1,0,50.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0
42.0,High-school,0,1,99.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
56.0,Bachelors,1,0,60.0,1.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0
40.0,Doctorate,0,1,55.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0
38.0,Some-high-school,1,0,40.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0
49.0,Some-college,0,1,30.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0
18.0,Some-college,0,1,20.0,0.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0
42.0,Some-college,0,1,40.0,1.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0
25.0,Some-college,1,0,40.0,1.0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0
38.0,Some-college,1,0,40.0,1.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0
26.0,Bachelors,1,0,40.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0
26.0,Bachelors,0,1,90.0,1.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0
33.0,High-school,0,1,61.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
25.0,Some-college,0,1,40.0,0.0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0
18.0,High-school,0,1,40.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0
59.0,High-school,0,1,40.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
69.0,Some-college,0,1,45.0,1.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0
22.0,Bachelors,1,0,40.0,1.0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0
40.0,Some-high-school,0,1,40.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0
40.0,Some-college,0,1,40.0,1.0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0
33.0,Some-college,0,1,40.0,1.0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0
51.0,Some-high-school,0,1,60.0,1.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0
59.0,High-school,1,0,35.0,1.0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
20.0,High-school,0,1,40.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
51.0,High-school,0,1,40.0,0.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
24.0,Bachelors,1,0,25.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0
59.0,Some-high-school,0,1,40.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0
21.0,High-school,1,0,35.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
45.0,Some-middle-school,0,1,40.0,0.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
25.0,Some-college,1,0,25.0,0.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0
29.0,Some-high-school,0,1,42.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0
72.0,Masters,0,1,60.0,0.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0
36.0,High-school,0,1,40.0,1.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
63.0,High-school,1,0,30.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
58.0,Some-college,1,0,40.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0
58.0,Some-high-school,1,0,40.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0
52.0,Some-college,0,1,40.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0
37.0,Some-college,0,1,40.0,1.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0
61.0,High-school,0,1,50.0,0.0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
32.0,High-school,0,1,40.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
47.0,High-school,0,1,40.0,1.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
50.0,High-school,1,0,40.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
39.0,Bachelors,1,0,37.0,0.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0
57.0,High-school,0,1,40.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
40.0,High-school,1,0,50.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
27.0,Some-college,1,0,50.0,1.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0
28.0,Some-college,0,1,37.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0
49.0,Bachelors,1,0,35.0,1.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0
33.0,High-school,0,1,45.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
64.0,Some-high-school,0,1,40.0,0.0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0
46.0,Some-college,1,0,60.0,1.0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0
50.0,Some-college,0,1,50.0,1.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0
43.0,Masters,0,1,60.0,1.0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0
26.0,Some-college,1,0,40.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0
33.0,Some-college,0,1,50.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0
50.0,Some-college,0,1,40.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0
38.0,Elementary-school,0,1,40.0,0.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
28.0,Bachelors,0,1,50.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0
21.0,Some-college,0,1,40.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0
38.0,Bachelors,0,1,45.0,1.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0
17.0,Some-high-school,1,0,10.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0
19.0,High-school,1,0,40.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0
27.0,Some-high-school,1,0,50.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
45.0,Some-high-school,0,1,40.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0
46.0,Some-college,1,0,40.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0
57.0,Some-college,0,1,40.0,1.0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0
39.0,High-school,0,1,40.0,0.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
34.0,Bachelors,1,0,40.0,1.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0
26.0,Some-high-school,0,1,24.0,0.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0
44.0,High-school,0,1,40.0,1.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
38.0,Some-college,1,0,40.0,1.0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0
41.0,High-school,1,0,40.0,1.0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
52.0,High-school,1,0,40.0,1.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
30.0,Some-high-school,0,1,40.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0
72.0,Middle-school,1,0,40.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0
48.0,Bachelors,0,1,42.0,1.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0
22.0,Bachelors,0,1,50.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0
24.0,Some-college,1,0,35.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0
24.0,Some-college,1,0,36.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0
55.0,Some-high-school,1,0,48.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0
48.0,High-school,0,1,40.0,1.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
42.0,High-school,0,1,40.0,1.0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
34.0,Masters,0,1,30.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0
40.0,High-school,0,1,42.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
39.0,Some-college,1,0,20.0,1.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0
45.0,Bachelors,0,1,50.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0
21.0,Some-college,0,1,43.0,0.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0
36.0,Masters,0,1,40.0,1.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0
28.0,High-school,1,0,40.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
57.0,High-school,1,0,40.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0
31.0,High-school,1,0,8.0,1.0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
35.0,Some-college,0,1,45.0,1.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0
28.0,Bachelors,0,1,40.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0
27.0,Some-college,0,1,50.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0
37.0,Some-college,0,1,50.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0
43.0,High-school,1,0,40.0,0.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0
33.0,Masters,0,1,55.0,1.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0
56.0,High-school,0,1,40.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
50.0,High-school,0,1,50.0,1.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
35.0,High-school,1,0,40.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0
36.0,Bachelors,0,1,40.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0
42.0,Doctorate,0,1,60.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0
21.0,Some-college,1,0,30.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0
24.0,Some-college,0,1,40.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0
29.0,Bachelors,1,0,40.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0
61.0,Doctorate,0,1,40.0,1.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0
35.0,High-school,1,0,48.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
44.0,Bachelors,0,1,40.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0
45.0,High-school,0,1,40.0,1.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
40.0,Some-college,1,0,36.0,1.0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0
28.0,Some-middle-school,0,1,52.0,0.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
46.0,Masters,0,1,56.0,1.0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0
57.0,High-school,0,1,40.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
41.0,High-school,1,0,30.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
30.0,High-school,1,0,40.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
21.0,Some-college,1,0,40.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0
62.0,Masters,0,1,50.0,1.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0
19.0,Some-college,0,1,32.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0
63.0,High-school,1,0,38.0,1.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
39.0,High-school,0,1,70.0,1.0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
40.0,Masters,0,1,55.0,0.0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0
27.0,High-school,0,1,35.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
28.0,High-school,0,1,40.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
27.0,Some-college,0,1,40.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0
26.0,High-school,0,1,25.0,1.0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
59.0,High-school,1,0,60.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
33.0,Some-college,0,1,40.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0
35.0,Some-high-school,1,0,40.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0
57.0,High-school,0,1,40.0,1.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
31.0,Masters,0,1,55.0,1.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0
24.0,Some-college,0,1,30.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0
36.0,Middle-school,0,1,55.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0
46.0,Some-college,1,0,40.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0
19.0,Some-college,1,0,15.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0
33.0,High-school,0,1,60.0,1.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
32.0,High-school,0,1,46.0,1.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
58.0,High-school,0,1,40.0,0.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
19.0,Some-high-school,0,1,47.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0
43.0,High-school,1,0,40.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
20.0,High-school,0,1,40.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
56.0,High-school,0,1,40.0,1.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
57.0,High-school,1,0,40.0,1.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
62.0,Some-high-school,0,1,40.0,1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0
